,Date,hour,attendance,Attraction,Wait_time_max,NB_MAX_UNIT,GUEST_CARRIED,CAPACITY
551,2022/7/31,14,53097.21,Drop Tower,45.26109008889673,16,94.27395812876462,133.21364795918367
552,2022/7/31,15,53097.21,Drop Tower,43.77987806190754,16,92.05715947573675,133.21364795918367
553,2022/7/31,16,53097.21,Drop Tower,41.69696010466101,16,91.47925101063632,133.21364795918367
554,2022/7/31,17,53097.21,Drop Tower,36.44400989948837,16,98.16475236,133.21364795918367
555,2022/7/31,18,53097.21,Drop Tower,37.369879144129925,16,99.19862306877394,133.21364795918367
556,2022/7/31,19,53097.21,Drop Tower,32.534838056021684,16,97.22179743,133.21364795918367
557,2022/7/31,20,53097.21,Drop Tower,25.17477641321469,16,86.45456959274014,133.21364795918367
558,2022/7/31,21,53097.21,Drop Tower,20.91625841989262,16,81.01578669719304,133.21364795918367
559,2022/7/31,22,53097.21,Drop Tower,11.700209120011916,16,38.33868746034042,133.21364795918367
560,2022/8/1,9,44867.062,Drop Tower,18.52269001407921,16,93.77227951,133.21364795918367
561,2022/8/1,10,44867.062,Drop Tower,29.56122718617623,16,96.31362217334618,133.21364795918367
562,2022/8/1,11,44867.062,Drop Tower,41.48668419016002,16,96.65228802281794,133.21364795918367
563,2022/8/1,12,44867.062,Drop Tower,46.68812748571212,16,90.52103645,133.21364795918367
564,2022/8/1,13,44867.062,Drop Tower,45.60734600937283,16,94.17260272,133.21364795918367
565,2022/8/1,14,44867.062,Drop Tower,45.29052030347292,16,94.757512,133.21364795918367
566,2022/8/1,15,44867.062,Drop Tower,43.84474177199122,16,92.03600951,133.21364795918367
567,2022/8/1,16,44867.062,Drop Tower,41.72381069688325,16,91.52684943856217,133.21364795918367
568,2022/8/1,17,44867.062,Drop Tower,36.44918795757257,16,98.19102704,133.21364795918367
569,2022/8/1,18,44867.062,Drop Tower,37.21120667659714,16,99.79536108535538,133.21364795918367
570,2022/8/1,19,44867.062,Drop Tower,32.36024154776501,16,97.38258598437994,133.21364795918367
571,2022/8/1,20,44867.062,Drop Tower,25.194193846486243,16,85.93341421695739,133.21364795918367
572,2022/8/1,21,44867.062,Drop Tower,20.683905330840275,16,79.08181680817418,133.21364795918367
573,2022/8/1,22,44867.062,Drop Tower,11.98328644,16,39.126625890422574,133.21364795918367
574,2022/8/2,9,41593.844,Drop Tower,18.63652443,16,93.42991243135454,133.21364795918367
575,2022/8/2,10,41593.844,Drop Tower,29.217125374647303,16,96.10515262425449,133.21364795918367
576,2022/8/2,11,41593.844,Drop Tower,41.04610044517413,16,96.41137567912294,133.21364795918367
577,2022/8/2,12,41593.844,Drop Tower,46.438047569627344,16,90.75676141274594,133.21364795918367
578,2022/8/2,13,41593.844,Drop Tower,45.675384021291606,16,94.81083431,133.21364795918367
579,2022/8/2,14,41593.844,Drop Tower,45.29033785809311,16,95.08314501344296,133.21364795918367
580,2022/8/2,15,41593.844,Drop Tower,43.84771631355122,16,91.98490393704996,133.21364795918367
581,2022/8/2,16,41593.844,Drop Tower,41.69652397673539,16,91.59118407173256,133.21364795918367
582,2022/8/2,17,41593.844,Drop Tower,36.42267067014451,16,98.19640000813384,133.21364795918367
583,2022/8/2,18,41593.844,Drop Tower,37.00392111957876,16,100.09726848136188,133.21364795918367
584,2022/8/2,19,41593.844,Drop Tower,32.17653829152593,16,97.3123574,133.21364795918367
585,2022/8/2,20,41593.844,Drop Tower,25.189011094032963,16,85.25197450945097,133.21364795918367
586,2022/8/2,21,41593.844,Drop Tower,20.518659915577157,16,77.37505103,133.21364795918367
587,2022/8/2,22,41593.844,Drop Tower,12.279682409506105,16,39.79214486174689,133.21364795918367
588,2022/7/27,9,31143.78,Flying Coaster,1.2537491482891614,25,130.58811372298277,741.0857142857142
589,2022/7/27,10,31143.78,Flying Coaster,7.673587712805893,25,460.8901902047526,741.0857142857142
590,2022/7/27,11,31143.78,Flying Coaster,23.77101349460865,25,522.9182605,741.0857142857142
591,2022/7/27,12,31143.78,Flying Coaster,32.66351223671012,25,555.3223714922929,741.0857142857142
592,2022/7/27,13,31143.78,Flying Coaster,31.588859921027108,25,577.1629414007309,741.0857142857142
593,2022/7/27,14,31143.78,Flying Coaster,38.03711120992147,25,532.6092550806419,741.0857142857142
594,2022/7/27,15,31143.78,Flying Coaster,33.88914682628881,25,524.8854431240671,741.0857142857142
595,2022/7/27,16,31143.78,Flying Coaster,22.900905000361952,25,541.4924425532954,741.0857142857142
596,2022/7/27,17,31143.78,Flying Coaster,16.355271505888908,25,476.3768123269824,741.0857142857142
597,2022/7/27,18,31143.78,Flying Coaster,12.179669824183504,25,497.8947871113492,741.0857142857142
598,2022/7/27,19,31143.78,Flying Coaster,9.410769588,25,410.4030977690482,741.0857142857142
599,2022/7/27,20,31143.78,Flying Coaster,4.378968434460918,25,318.2088548182055,741.0857142857142
600,2022/7/27,21,31143.78,Flying Coaster,5.604511439,25,296.4892547,741.0857142857142
601,2022/7/27,22,31143.78,Flying Coaster,3.8965164111501176,25,121.52271930890672,741.0857142857142
602,2022/7/28,9,35390.42,Flying Coaster,2.2424365027788404,25,119.81715904862016,741.0857142857142
603,2022/7/28,10,35390.42,Flying Coaster,6.595049138889971,25,433.0796463,741.0857142857142
604,2022/7/28,11,35390.42,Flying Coaster,17.84337441230271,25,510.3523636643631,741.0857142857142
605,2022/7/28,12,35390.42,Flying Coaster,25.13845150046685,25,508.2652049275169,741.0857142857142
606,2022/7/28,13,35390.42,Flying Coaster,27.063006311179223,25,530.7137770601894,741.0857142857142
607,2022/7/28,14,35390.42,Flying Coaster,33.85393657417326,25,522.5432555137129,741.0857142857142
608,2022/7/28,15,35390.42,Flying Coaster,31.01636400307975,25,502.1600483,741.0857142857142
609,2022/7/28,16,35390.42,Flying Coaster,25.143553977356703,25,500.2001352943372,741.0857142857142
610,2022/7/28,17,35390.42,Flying Coaster,17.663328691594348,25,469.5145828,741.0857142857142
611,2022/7/28,18,35390.42,Flying Coaster,14.711032704918876,25,493.5515446788679,741.0857142857142
612,2022/7/28,19,35390.42,Flying Coaster,11.02047132694921,25,422.84029234222686,741.0857142857142
613,2022/7/28,20,35390.42,Flying Coaster,7.6076137673158675,25,338.5651609558756,741.0857142857142
614,2022/7/28,21,35390.42,Flying Coaster,7.706251868210332,25,296.47927038863054,741.0857142857142
615,2022/7/28,22,35390.42,Flying Coaster,5.990679243710133,25,153.39491067725368,741.0857142857142
616,2022/7/29,9,40062.527,Flying Coaster,4.343239290482543,25,145.80348840410443,741.0857142857142
617,2022/7/29,10,40062.527,Flying Coaster,8.897411727814097,25,427.8846918,741.0857142857142
618,2022/7/29,11,40062.527,Flying Coaster,19.49983562,25,501.1403043673141,741.0857142857142
619,2022/7/29,12,40062.527,Flying Coaster,26.15393869119689,25,503.53074073739367,741.0857142857142
620,2022/7/29,13,40062.527,Flying Coaster,28.98653797217737,25,526.0270181040797,741.0857142857142
621,2022/7/29,14,40062.527,Flying Coaster,34.55567834715321,25,522.7141476797349,741.0857142857142
622,2022/7/29,15,40062.527,Flying Coaster,32.68293676002028,25,509.7948752356133,741.0857142857142
623,2022/7/29,16,40062.527,Flying Coaster,27.92870396272632,25,500.2913168291949,741.0857142857142
624,2022/7/29,17,40062.527,Flying Coaster,20.396893846299257,25,472.97457114247845,741.0857142857142
625,2022/7/29,18,40062.527,Flying Coaster,17.47477330164909,25,500.57701629667656,741.0857142857142
626,2022/7/29,19,40062.527,Flying Coaster,14.007383331422528,25,436.1628378032338,741.0857142857142
627,2022/7/29,20,40062.527,Flying Coaster,10.500028669777686,25,357.8374932262939,741.0857142857142
628,2022/7/29,21,40062.527,Flying Coaster,9.717694753397586,25,306.9983990470932,741.0857142857142
629,2022/7/29,22,40062.527,Flying Coaster,7.854153452543659,25,172.6000707,741.0857142857142
630,2022/7/30,9,42867.26,Flying Coaster,6.193504602377144,25,162.35502070388682,741.0857142857142
631,2022/7/30,10,42867.26,Flying Coaster,10.711428430378286,25,427.9590342180578,741.0857142857142
632,2022/7/30,11,42867.26,Flying Coaster,21.05385326226089,25,498.5905594290693,741.0857142857142
633,2022/7/30,12,42867.26,Flying Coaster,27.42187895481024,25,507.61695471280495,741.0857142857142
634,2022/7/30,13,42867.26,Flying Coaster,30.28837072185192,25,527.2232578606018,741.0857142857142
635,2022/7/30,14,42867.26,Flying Coaster,35.26256906905053,25,523.2953418566522,741.0857142857142
636,2022/7/30,15,42867.26,Flying Coaster,33.61118269378426,25,513.3731456486262,741.0857142857142
637,2022/7/30,16,42867.26,Flying Coaster,29.21436380412897,25,503.3817137103009,741.0857142857142
638,2022/7/30,17,42867.26,Flying Coaster,21.68872259852587,25,476.8567619874215,741.0857142857142
639,2022/7/30,18,42867.26,Flying Coaster,18.720069433064413,25,504.13204414654047,741.0857142857142
640,2022/7/30,19,42867.26,Flying Coaster,15.31626499035789,25,441.9356896270593,741.0857142857142
641,2022/7/30,20,42867.26,Flying Coaster,11.567858338896494,25,365.8500093289885,741.0857142857142
642,2022/7/30,21,42867.26,Flying Coaster,10.230043517697444,25,309.1953884641358,741.0857142857142
643,2022/7/30,22,42867.26,Flying Coaster,8.334150526395238,25,181.03110273755485,741.0857142857142
644,2022/7/31,9,53097.21,Flying Coaster,6.812086546013209,25,169.2740163516419,741.0857142857142
645,2022/7/31,10,53097.21,Flying Coaster,11.382232706844007,25,423.4873361319553,741.0857142857142
646,2022/7/31,11,53097.21,Flying Coaster,21.53619777560409,25,495.1456778149415,741.0857142857142
647,2022/7/31,12,53097.21,Flying Coaster,27.85930553981617,25,507.9983573641891,741.0857142857142
648,2022/7/31,13,53097.21,Flying Coaster,30.69299952999399,25,525.8799757102099,741.0857142857142
649,2022/7/31,14,53097.21,Flying Coaster,35.26900630076613,25,521.4906595675269,741.0857142857142
650,2022/7/31,15,53097.21,Flying Coaster,33.718958314060885,25,513.1715228489081,741.0857142857142
651,2022/7/31,16,53097.21,Flying Coaster,29.49943543896813,25,503.38593107432666,741.0857142857142
652,2022/7/31,17,53097.21,Flying Coaster,22.09254837045062,25,477.7656940657571,741.0857142857142
653,2022/7/31,18,53097.21,Flying Coaster,19.077031604129843,25,503.5739078571892,741.0857142857142
654,2022/7/31,19,53097.21,Flying Coaster,15.665419424069793,25,442.63624055680566,741.0857142857142
655,2022/7/31,20,53097.21,Flying Coaster,11.777573151100032,25,367.8284310910014,741.0857142857142
656,2022/7/31,21,53097.21,Flying Coaster,10.108985835889404,25,306.5295624699082,741.0857142857142
657,2022/7/31,22,53097.21,Flying Coaster,8.211812963595715,25,184.5141419534318,741.0857142857142
658,2022/8/1,9,44867.062,Flying Coaster,6.8699273768690565,25,172.77107849155095,741.0857142857142
659,2022/8/1,10,44867.062,Flying Coaster,11.550418166401563,25,417.4719505510144,741.0857142857142
660,2022/8/1,11,44867.062,Flying Coaster,21.551402933837696,25,490.9865325150258,741.0857142857142
661,2022/8/1,12,44867.062,Flying Coaster,27.85422811,25,506.70353932716114,741.0857142857142
662,2022/8/1,13,44867.062,Flying Coaster,30.66768910884698,25,523.8930044936313,741.0857142857142
663,2022/8/1,14,44867.062,Flying Coaster,34.96059647500877,25,519.5837997855035,741.0857142857142
664,2022/8/1,15,44867.062,Flying Coaster,33.49516485,25,511.82277803159457,741.0857142857142
665,2022/8/1,16,44867.062,Flying Coaster,29.39564727161573,25,502.2175859,741.0857142857142
666,2022/8/1,17,44867.062,Flying Coaster,22.13559848385598,25,477.3654232167079,741.0857142857142
667,2022/8/1,18,44867.062,Flying Coaster,19.073279357066493,25,501.2332928285035,741.0857142857142
668,2022/8/1,19,44867.062,Flying Coaster,15.65719314709563,25,441.46572284786674,741.0857142857142
669,2022/8/1,20,44867.062,Flying Coaster,11.699294140466565,25,367.5401524638707,741.0857142857142
670,2022/8/1,21,44867.062,Flying Coaster,9.818110959623038,25,302.8425051433132,741.0857142857142
671,2022/8/1,22,44867.062,Flying Coaster,7.943987844655024,25,186.54153083697656,741.0857142857142
672,2022/8/2,9,41593.844,Flying Coaster,6.781257378039878,25,175.16941067314823,741.0857142857142
673,2022/8/2,10,41593.844,Flying Coaster,11.575248548512873,25,411.8672824143808,741.0857142857142
674,2022/8/2,11,41593.844,Flying Coaster,21.44739041206054,25,487.3844721681069,741.0857142857142
675,2022/8/2,12,41593.844,Flying Coaster,27.70819426,25,505.2782471541876,741.0857142857142
676,2022/8/2,13,41593.844,Flying Coaster,30.51828594209014,25,522.4616406406419,741.0857142857142
677,2022/8/2,14,41593.844,Flying Coaster,34.59992279,25,518.4621150113737,741.0857142857142
678,2022/8/2,15,41593.844,Flying Coaster,33.21374609916762,25,510.72590353730345,741.0857142857142
679,2022/8/2,16,41593.844,Flying Coaster,29.21775335352895,25,500.99887057127535,741.0857142857142
680,2022/8/2,17,41593.844,Flying Coaster,22.107250286707405,25,476.73933149875984,741.0857142857142
681,2022/8/2,18,41593.844,Flying Coaster,19.00711919551518,25,498.5784349474272,741.0857142857142
682,2022/8/2,19,41593.844,Flying Coaster,15.59439817990119,25,440.01488950479416,741.0857142857142
683,2022/8/2,20,41593.844,Flying Coaster,11.610245844753976,25,366.7927124657159,741.0857142857142
684,2022/8/2,21,41593.844,Flying Coaster,9.584109479,25,299.6114748005472,741.0857142857142
685,2022/8/2,22,41593.844,Flying Coaster,7.744343513202694,25,188.54001369089923,741.0857142857142
686,2022/7/27,9,31143.78,Free Fall,9.873966910676032,3,0,78.80983341836735
687,2022/7/27,10,31143.78,Free Fall,90.05337421314877,3,31.93973040712204,78.80983341836735
688,2022/7/27,11,31143.78,Free Fall,58.032142833775865,3,44.978791222655886,78.80983341836735
689,2022/7/27,12,31143.78,Free Fall,64.88818386214547,3,39.80019693085941,78.80983341836735
690,2022/7/27,13,31143.78,Free Fall,67.24809713461474,3,42.01241537794611,78.80983341836735
691,2022/7/27,14,31143.78,Free Fall,59.39331369316143,3,41.92286665725267,78.80983341836735
692,2022/7/27,15,31143.78,Free Fall,69.78381725130089,3,39.23340491726806,78.80983341836735
693,2022/7/27,16,31143.78,Free Fall,60.395626979650615,3,40.74941531789602,78.80983341836735
694,2022/7/27,17,31143.78,Free Fall,35.32199981943084,3,30.593028963573463,78.80983341836735
695,2022/7/27,18,31143.78,Free Fall,8.403783340507749,3,0,78.80983341836735
696,2022/7/27,19,31143.78,Free Fall,2.1956910697247904,3,0,78.80983341836735
697,2022/7/27,20,31143.78,Free Fall,0,3,0,78.80983341836735
698,2022/7/27,21,31143.78,Free Fall,0,3,0,78.80983341836735
699,2022/7/27,22,31143.78,Free Fall,0,3,0,78.80983341836735
700,2022/7/28,9,35390.42,Free Fall,5.680986733683389,3,0,78.80983341836735
701,2022/7/28,10,35390.42,Free Fall,77.58881802025103,3,31.43611857234553,78.80983341836735
702,2022/7/28,11,35390.42,Free Fall,59.357891496054656,3,42.62306364245963,78.80983341836735
703,2022/7/28,12,35390.42,Free Fall,62.62510878699242,3,41.39126343256715,78.80983341836735
704,2022/7/28,13,35390.42,Free Fall,66.93497765369268,3,43.52845370730009,78.80983341836735
705,2022/7/28,14,35390.42,Free Fall,67.28248914535048,3,40.54734243979885,78.80983341836735
706,2022/7/28,15,35390.42,Free Fall,69.54616477009904,3,38.84507861385824,78.80983341836735
707,2022/7/28,16,35390.42,Free Fall,66.48004861648015,3,38.412733702989485,78.80983341836735
708,2022/7/28,17,35390.42,Free Fall,34.426734625135325,3,30.046500013037317,78.80983341836735
709,2022/7/28,18,35390.42,Free Fall,10.820080866253477,3,0,78.80983341836735
710,2022/7/28,19,35390.42,Free Fall,4.292618820390898,3,0,78.80983341836735
711,2022/7/28,20,35390.42,Free Fall,0,3,0,78.80983341836735
712,2022/7/28,21,35390.42,Free Fall,0,3,0,78.80983341836735
713,2022/7/28,22,35390.42,Free Fall,1.6221656216382605,3,0,78.80983341836735
714,2022/7/29,9,40062.527,Free Fall,5.562418919775176,3,0,78.80983341836735
715,2022/7/29,10,40062.527,Free Fall,74.80922399266446,3,32.87278197496782,78.80983341836735
716,2022/7/29,11,40062.527,Free Fall,60.05373329376617,3,44.29701636151604,78.80983341836735
717,2022/7/29,12,40062.527,Free Fall,63.17646597570425,3,43.34594893925918,78.80983341836735
718,2022/7/29,13,40062.527,Free Fall,68.83984776446715,3,44.99968157499873,78.80983341836735
719,2022/7/29,14,40062.527,Free Fall,71.31807249,3,41.793125220802736,78.80983341836735
720,2022/7/29,15,40062.527,Free Fall,72.08988979271803,3,39.602347866942125,78.80983341836735
721,2022/7/29,16,40062.527,Free Fall,68.15051058156565,3,37.90635034524874,78.80983341836735
722,2022/7/29,17,40062.527,Free Fall,34.97527904949179,3,30.62365711622576,78.80983341836735
723,2022/7/29,18,40062.527,Free Fall,12.78156532661198,3,0,78.80983341836735
724,2022/7/29,19,40062.527,Free Fall,6.156326265741479,3,0,78.80983341836735
725,2022/7/29,20,40062.527,Free Fall,0,3,0,78.80983341836735
726,2022/7/29,21,40062.527,Free Fall,0,3,0,78.80983341836735
727,2022/7/29,22,40062.527,Free Fall,2.354373117474472,3,0,78.80983341836735
728,2022/7/30,9,42867.26,Free Fall,5.906010680826748,3,0,78.80983341836735
729,2022/7/30,10,42867.26,Free Fall,72.58651117203408,3,33.18632183844948,78.80983341836735
730,2022/7/30,11,42867.26,Free Fall,60.719666971897695,3,44.62696089066908,78.80983341836735
731,2022/7/30,12,42867.26,Free Fall,63.4762232,3,44.20196960246835,78.80983341836735
732,2022/7/30,13,42867.26,Free Fall,69.78206424467882,3,45.52208537194952,78.80983341836735
733,2022/7/30,14,42867.26,Free Fall,73.43792945184306,3,42.295559122692495,78.80983341836735
734,2022/7/30,15,42867.26,Free Fall,73.11103996627756,3,39.96719488123499,78.80983341836735
735,2022/7/30,16,42867.26,Free Fall,68.12281435675985,3,37.49642057610921,78.80983341836735
736,2022/7/30,17,42867.26,Free Fall,35.341925269327845,3,30.81835505400105,78.80983341836735
737,2022/7/30,18,42867.26,Free Fall,14.076362563446876,3,0,78.80983341836735
738,2022/7/30,19,42867.26,Free Fall,7.433580925,3,0,78.80983341836735
739,2022/7/30,20,42867.26,Free Fall,0,3,0,78.80983341836735
740,2022/7/30,21,42867.26,Free Fall,0,3,0,78.80983341836735
741,2022/7/30,22,42867.26,Free Fall,2.707750052202337,3,0,78.80983341836735
742,2022/7/31,9,53097.21,Free Fall,6.238256133616452,3,0,78.80983341836735
743,2022/7/31,10,53097.21,Free Fall,70.68929415814974,3,32.955973245576544,78.80983341836735
744,2022/7/31,11,53097.21,Free Fall,60.93156576615795,3,44.63239794350052,78.80983341836735
745,2022/7/31,12,53097.21,Free Fall,63.62312471672009,3,44.60231338886977,78.80983341836735
746,2022/7/31,13,53097.21,Free Fall,70.14558234954924,3,45.73831942918408,78.80983341836735
747,2022/7/31,14,53097.21,Free Fall,74.53433893849484,3,42.48105999,78.80983341836735
748,2022/7/31,15,53097.21,Free Fall,73.41766861199014,3,40.225313432986766,78.80983341836735
749,2022/7/31,16,53097.21,Free Fall,67.68105537492977,3,37.22086761339641,78.80983341836735
750,2022/7/31,17,53097.21,Free Fall,35.696288448145815,3,30.94503525603995,78.80983341836735
751,2022/7/31,18,53097.21,Free Fall,15.111631648847188,3,0.1601693849541661,78.80983341836735
752,2022/7/31,19,53097.21,Free Fall,8.469561754679624,3,0,78.80983341836735
753,2022/7/31,20,53097.21,Free Fall,1.2593973638005025,3,0,78.80983341836735
754,2022/7/31,21,53097.21,Free Fall,0,3,0,78.80983341836735
755,2022/7/31,22,53097.21,Free Fall,3.047332121419182,3,0,78.80983341836735
756,2022/8/1,9,44867.062,Free Fall,6.718573208731725,3,0,78.80983341836735
757,2022/8/1,10,44867.062,Free Fall,69.11413127825492,3,32.57418017687929,78.80983341836735
758,2022/8/1,11,44867.062,Free Fall,60.9822497,3,44.482405637896335,78.80983341836735
759,2022/8/1,12,44867.062,Free Fall,63.749049130724586,3,44.80629902232384,78.80983341836735
760,2022/8/1,13,44867.062,Free Fall,70.25072135267197,3,45.77848359978047,78.80983341836735
761,2022/8/1,14,44867.062,Free Fall,75.06773476846686,3,42.55191966990123,78.80983341836735
762,2022/8/1,15,44867.062,Free Fall,73.42612947869614,3,40.422660946005394,78.80983341836735
763,2022/8/1,16,44867.062,Free Fall,67.19039926460601,3,37.032182008415255,78.80983341836735
764,2022/8/1,17,44867.062,Free Fall,36.06567403536586,3,31.050613568652143,78.80983341836735
765,2022/8/1,18,44867.062,Free Fall,16.051851983546907,3,1.6155968660237434,78.80983341836735
766,2022/8/1,19,44867.062,Free Fall,9.455236016,3,0.3975013012441195,78.80983341836735
767,2022/8/1,20,44867.062,Free Fall,2.415966196111428,3,0,78.80983341836735
768,2022/8/1,21,44867.062,Free Fall,0,3,0,78.80983341836735
769,2022/8/1,22,44867.062,Free Fall,3.419544665981188,3,0,78.80983341836735
770,2022/8/2,9,41593.844,Free Fall,7.304576248889622,3,0,78.80983341836735
771,2022/8/2,10,41593.844,Free Fall,67.78642639584461,3,32.176994880300384,78.80983341836735
772,2022/8/2,11,41593.844,Free Fall,60.9494269,3,44.28497283520906,78.80983341836735
773,2022/8/2,12,41593.844,Free Fall,63.84388520436974,3,44.92693982818841,78.80983341836735
774,2022/8/2,13,41593.844,Free Fall,70.20442756011273,3,45.748944381803646,78.80983341836735
775,2022/8/2,14,41593.844,Free Fall,75.25898984744487,3,42.585887827718935,78.80983341836735
776,2022/8/2,15,41593.844,Free Fall,73.27312514884807,3,40.57953079932471,78.80983341836735
777,2022/8/2,16,41593.844,Free Fall,66.70539340699057,3,36.90253004273846,78.80983341836735
778,2022/8/2,17,41593.844,Free Fall,36.41367159615851,3,31.156342318317197,78.80983341836735
779,2022/8/2,18,41593.844,Free Fall,16.915750266352514,3,2.844135347666114,78.80983341836735
780,2022/8/2,19,41593.844,Free Fall,10.383046422233177,3,1.1939901394226622,78.80983341836735
781,2022/8/2,20,41593.844,Free Fall,3.4311848062733383,3,0,78.80983341836735
782,2022/8/2,21,41593.844,Free Fall,0,3,0,78.80983341836735
783,2022/8/2,22,41593.844,Free Fall,3.8101830614111134,3,0,78.80983341836735
784,2022/7/27,9,31143.78,Giant Wheel,22.94462789936676,5,332.295684,503.75
785,2022/7/27,10,31143.78,Giant Wheel,44.62320374326356,5,292.8394249463196,503.75
786,2022/7/27,11,31143.78,Giant Wheel,57.36713185080937,5,228.3095082961504,503.75
787,2022/7/27,12,31143.78,Giant Wheel,55.901255572643386,5,214.5649435,503.75
788,2022/7/27,13,31143.78,Giant Wheel,61.32189892596267,5,181.0391910894613,503.75
789,2022/7/27,14,31143.78,Giant Wheel,62.16725738766711,5,220.6531152899857,503.75
790,2022/7/27,15,31143.78,Giant Wheel,58.3882659,5,265.89696429011155,503.75
791,2022/7/27,16,31143.78,Giant Wheel,51.38339039179054,5,218.50927461460265,503.75
792,2022/7/27,17,31143.78,Giant Wheel,54.90478004146629,5,235.8949845644917,503.75
793,2022/7/27,18,31143.78,Giant Wheel,48.64841793566479,5,235.02440044568465,503.75
794,2022/7/27,19,31143.78,Giant Wheel,47.35538313771476,5,251.42355598552737,503.75
795,2022/7/27,20,31143.78,Giant Wheel,40.69484565483561,5,251.9951957595072,503.75
796,2022/7/27,21,31143.78,Giant Wheel,34.799438312809635,5,266.2302719779035,503.75
797,2022/7/27,22,31143.78,Giant Wheel,24.735049744139204,5,243.9966272706645,503.75
798,2022/7/28,9,35390.42,Giant Wheel,23.20172087044457,5,260.0264221315794,503.75
799,2022/7/28,10,35390.42,Giant Wheel,39.25560099058373,5,275.74840086788544,503.75
800,2022/7/28,11,35390.42,Giant Wheel,51.899821987703056,5,236.8164537575213,503.75
801,2022/7/28,12,35390.42,Giant Wheel,52.93594532377767,5,230.9941656525756,503.75
802,2022/7/28,13,35390.42,Giant Wheel,57.34026056533549,5,215.39341637842853,503.75
803,2022/7/28,14,35390.42,Giant Wheel,61.29568718,5,234.44653305451305,503.75
804,2022/7/28,15,35390.42,Giant Wheel,57.63207153330197,5,234.09519760877944,503.75
805,2022/7/28,16,35390.42,Giant Wheel,53.769819569599946,5,213.66505308064703,503.75
806,2022/7/28,17,35390.42,Giant Wheel,52.11971779472522,5,234.90636687824403,503.75
807,2022/7/28,18,35390.42,Giant Wheel,53.658567584622354,5,233.58715536416756,503.75
808,2022/7/28,19,35390.42,Giant Wheel,49.01533666164712,5,255.23107081893752,503.75
809,2022/7/28,20,35390.42,Giant Wheel,40.49005838082713,5,240.9563097,503.75
810,2022/7/28,21,35390.42,Giant Wheel,35.10315484164436,5,233.44562682174003,503.75
811,2022/7/28,22,35390.42,Giant Wheel,27.885464619930264,5,236.1689948,503.75
812,2022/7/29,9,40062.527,Giant Wheel,27.230625858971912,5,262.4462526,503.75
813,2022/7/29,10,40062.527,Giant Wheel,40.615375633871786,5,282.5672961108323,503.75
814,2022/7/29,11,40062.527,Giant Wheel,52.10296931017597,5,239.12346663961927,503.75
815,2022/7/29,12,40062.527,Giant Wheel,55.43054800764317,5,235.1687502680149,503.75
816,2022/7/29,13,40062.527,Giant Wheel,60.22353253842089,5,224.8271669118115,503.75
817,2022/7/29,14,40062.527,Giant Wheel,64.00793105484533,5,237.58200156930943,503.75
818,2022/7/29,15,40062.527,Giant Wheel,60.68460518279005,5,229.1795308305274,503.75
819,2022/7/29,16,40062.527,Giant Wheel,56.86392157087506,5,216.33475475582648,503.75
820,2022/7/29,17,40062.527,Giant Wheel,55.93719040965769,5,235.23618733263896,503.75
821,2022/7/29,18,40062.527,Giant Wheel,57.77581775743629,5,237.3924399166401,503.75
822,2022/7/29,19,40062.527,Giant Wheel,52.56467409537228,5,256.6582374681722,503.75
823,2022/7/29,20,40062.527,Giant Wheel,44.035558266094895,5,238.9976393359088,503.75
824,2022/7/29,21,40062.527,Giant Wheel,38.252136787773935,5,229.86954864453176,503.75
825,2022/7/29,22,40062.527,Giant Wheel,30.79719432621935,5,231.2523633,503.75
826,2022/7/30,9,42867.26,Giant Wheel,30.326621178745565,5,269.6797962473329,503.75
827,2022/7/30,10,42867.26,Giant Wheel,42.73018389848488,5,284.3802185,503.75
828,2022/7/30,11,42867.26,Giant Wheel,53.69665311639127,5,241.07637965966808,503.75
829,2022/7/30,12,42867.26,Giant Wheel,57.51204254,5,237.34385881622435,503.75
830,2022/7/30,13,42867.26,Giant Wheel,62.26076073546992,5,230.8711429908924,503.75
831,2022/7/30,14,42867.26,Giant Wheel,65.47421013,5,240.6430402,503.75
832,2022/7/30,15,42867.26,Giant Wheel,62.23508003,5,229.1100344791033,503.75
833,2022/7/30,16,42867.26,Giant Wheel,58.879337605813134,5,217.46736041073183,503.75
834,2022/7/30,17,42867.26,Giant Wheel,57.78381684842773,5,233.7612922149251,503.75
835,2022/7/30,18,42867.26,Giant Wheel,59.79718773298729,5,240.49288891825276,503.75
836,2022/7/30,19,42867.26,Giant Wheel,54.17579517,5,257.85052711276614,503.75
837,2022/7/30,20,42867.26,Giant Wheel,45.46152661514685,5,238.5015659,503.75
838,2022/7/30,21,42867.26,Giant Wheel,39.15921388,5,226.44306248138747,503.75
839,2022/7/30,22,42867.26,Giant Wheel,31.390080903969203,5,225.55859759856705,503.75
840,2022/7/31,9,53097.21,Giant Wheel,31.479591296964177,5,271.23023669289574,503.75
841,2022/7/31,10,53097.21,Giant Wheel,43.18000580495293,5,284.03456835937766,503.75
842,2022/7/31,11,53097.21,Giant Wheel,53.930223565808205,5,242.17930863343852,503.75
843,2022/7/31,12,53097.21,Giant Wheel,58.04013859676377,5,238.4034409750223,503.75
844,2022/7/31,13,53097.21,Giant Wheel,62.57412419623876,5,234.77495619616488,503.75
845,2022/7/31,14,53097.21,Giant Wheel,65.47107996,5,242.8271111,503.75
846,2022/7/31,15,53097.21,Giant Wheel,62.29497365424311,5,228.6511544394525,503.75
